81.6647,0.04,0.00,0.22,0.00,0.00,0.00,0.00,0.00,100,100
81.7668,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,100,100
81.8687,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,100,100
81.9695,0.04,0.00,0.24,0.00,0.00,0.00,0.00,0.00,100,100
82.0707,-0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,100,100
82.1725,-0.01,0.01,0.23,0.00,0.00,0.00,0.00,0.00,100,100
82.2735,-0.01,0.01,0.22,0.00,0.00,0.00,0.00,0.00,100,100
82.3736,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,100,100
82.5658,0.04,0.00,0.23,0.00,0.00,0.00,0.00,0.00,100,100
82.6671,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,100,100
82.7689,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,100,100
82.8705,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,100,100
82.9706,0.04,0.00,0.24,0.00,0.00,0.00,0.00,0.00,100,100
83.0723,-0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,100,100
83.1723,-0.01,0.01,0.23,0.00,0.00,0.00,0.00,0.00,100,100
83.2749,-0.01,0.01,0.21,0.00,0.00,0.00,0.00,0.00,100,100
83.3770,-0.01,0.01,0.20,0.00,0.00,0.00,0.00,0.00,100,100
83.4794,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,100,100
83.5815,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,100,100
83.6836,-0.01,0.01,0.23,0.00,0.00,0.00,0.00,0.00,100,100
83.7837,-0.01,0.01,0.23,0.00,0.00,0.00,0.00,0.00,100,100
83.8852,-0.01,0.01,0.23,0.00,0.00,0.00,0.00,0.00,100,100
83.9855,-0.01,0.01,0.25,0.00,0.00,0.00,0.00,0.00,100,100
84.0867,-0.01,0.01,0.27,0.00,0.00,0.00,0.00,0.00,100,100
84.1873,-0.01,0.01,0.26,0.00,0.00,0.00,0.00,0.00,100,100
84.3725,0.04,0.01,0.26,0.00,0.00,0.00,0.00,0.00,100,100
84.4738,-0.01,0.01,0.26,0.00,0.00,0.00,0.00,0.00,100,100
84.5765,-0.01,0.00,0.26,0.00,0.00,0.00,0.00,0.00,100,100
84.7710,0.03,0.00,0.25,0.00,0.00,0.00,0.00,0.00,100,100
84.8728,-0.01,0.00,0.23,0.00,0.00,0.00,0.00,0.00,100,100
84.9752,-0.01,0.00,0.24,0.00,0.00,0.00,0.00,0.00,100,100
85.0753,-0.01,0.00,0.26,0.00,0.00,0.00,0.00,0.00,100,100
85.1763,-0.01,0.00,0.26,0.00,0.00,0.00,0.00,0.00,100,100
85.2779,-0.01,0.00,0.25,0.00,0.00,0.00,0.00,0.00,100,100
